=== education-table22.xlsx ===
Cell A1 | value='DBN' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell I32 | value='1.76' | fill=00000000 | rows=[31] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J32 | value='11.48' | fill=00000000 | rows=[31] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K32 | value='0.721' | fill=00000000 | rows=[31] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L32 | value='.' | fill=00000000 | rows=[31] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M32 | value='3.64' | fill=00000000 | rows=[31] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N32 | value='10.9' | fill=00000000 | rows=[31] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O32 | value='.' | fill=00000000 | rows=[31] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P32 | value='3.01' | fill=00000000 | rows=[31] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q32 | value='12.25' | fill=00000000 | rows=[31] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R32 | value='.' | fill=00000000 | rows=[31] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S32 | value='.' | fill=00000000 | rows=[31] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T32 | value='6.29' | fill=00000000 | rows=[31] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U32 | value='12.55' | fill=00000000 | rows=[31] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V32 | value='.' | fill=00000000 | rows=[31] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W32 | value='5.82' | fill=00000000 | rows=[31] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X32 | value='13.34' | fill=00000000 | rows=[31] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y32 | value='.' | fill=00000000 | rows=[31] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z32 | value='.' | fill=00000000 | rows=[31] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA32 | value='6.48' | fill=00000000 | rows=[31] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB32 | value='11.74' | fill=00000000 | rows=[31] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC32 | value='.' | fill=00000000 | rows=[31] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD32 | value='5.76' | fill=00000000 | rows=[31] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE32 | value='12.98' | fill=00000000 | rows=[31] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF32 | value='.' | fill=00000000 | rows=[31] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG32 | value='-0.057' | fill=00000000 | rows=[31] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH32 | value='-0.132' | fill=00000000 | rows=[31] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI32 | value='0.102' | fill=00000000 | rows=[31] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ32 | value='0.321' | fill=00000000 | rows=[31] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK32 | value='-0.117' | fill=00000000 | rows=[31] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL32 | value='0.099' | fill=00000000 | rows=[31] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM32 | value='0.278' | fill=00000000 | rows=[31] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell AN32 | value='.' | fill=00000000 | rows=[31] | cols=[39] | col_header=False | row_header=False | metadata=False
Cell AO32 | value='0' | fill=00000000 | rows=[31] | cols=[40] | col_header=False | row_header=False | metadata=False
Cell AP32 | value='0.346' | fill=00000000 | rows=[31] | cols=[41] | col_header=False | row_header=False | metadata=False
Cell AQ32 | value='.' | fill=00000000 | rows=[31] | cols=[42] | col_header=False | row_header=False | metadata=False
Cell AR32 | value='0.014' | fill=00000000 | rows=[31] | cols=[43] | col_header=False | row_header=False | metadata=False
Cell AS32 | value='0.43' | fill=00000000 | rows=[31] | cols=[44] | col_header=False | row_header=False | metadata=False
Cell AT32 | value='.' | fill=00000000 | rows=[31] | cols=[45] | col_header=False | row_header=False | metadata=False
Cell AU32 | value='.' | fill=00000000 | rows=[31] | cols=[46] | col_header=False | row_header=False | metadata=False
Cell AV32 | value='0.42' | fill=00000000 | rows=[31] | cols=[47] | col_header=False | row_header=False | metadata=False
Cell AW32 | value='1.66' | fill=00000000 | rows=[31] | cols=[48] | col_header=False | row_header=False | metadata=False
Cell AX32 | value='.' | fill=00000000 | rows=[31] | cols=[49] | col_header=False | row_header=False | metadata=False
Cell AY32 | value='0.41' | fill=00000000 | rows=[31] | cols=[50] | col_header=False | row_header=False | metadata=False
Cell AZ32 | value='1.91' | fill=00000000 | rows=[31] | cols=[51] | col_header=False | row_header=False | metadata=False
Cell BA32 | value='.' | fill=00000000 | rows=[31] | cols=[52] | col_header=False | row_header=False | metadata=False
Cell BB32 | value='.' | fill=00000000 | rows=[31] | cols=[53] | col_header=False | row_header=False | metadata=False
Cell BC32 | value='0' | fill=00000000 | rows=[31] | cols=[54] | col_header=False | row_header=False | metadata=False
Cell BD32 | value='2.38' | fill=00000000 | rows=[31] | cols=[55] | col_header=False | row_header=False | metadata=False
Cell BE32 | value='.' | fill=00000000 | rows=[31] | cols=[56] | col_header=False | row_header=False | metadata=False
Cell BF32 | value='0.08' | fill=00000000 | rows=[31] | cols=[57] | col_header=False | row_header=False | metadata=False
Cell BG32 | value='2.26' | fill=00000000 | rows=[31] | cols=[58] | col_header=False | row_header=False | metadata=False
Cell BH32 | value='.' | fill=00000000 | rows=[31] | cols=[59] | col_header=False | row_header=False | metadata=False
Cell BI32 | value='.' | fill=00000000 | rows=[31] | cols=[60] | col_header=False | row_header=False | metadata=False
Cell BJ32 | value='0.31' | fill=00000000 | rows=[31] | cols=[61] | col_header=False | row_header=False | metadata=False
Cell BK32 | value='2.69' | fill=00000000 | rows=[31] | cols=[62] | col_header=False | row_header=False | metadata=False
Cell BL32 | value='.' | fill=00000000 | rows=[31] | cols=[63] | col_header=False | row_header=False | metadata=False
Cell BM32 | value='0.47' | fill=00000000 | rows=[31] | cols=[64] | col_header=False | row_header=False | metadata=False
Cell BN32 | value='2.55' | fill=00000000 | rows=[31] | cols=[65] | col_header=False | row_header=False | metadata=False
Cell BO32 | value='.' | fill=00000000 | rows=[31] | cols=[66] | col_header=False | row_header=False | metadata=False
Cell BP32 | value='.' | fill=00000000 | rows=[31] | cols=[67] | col_header=False | row_header=False | metadata=False
Cell BQ32 | value='0.17' | fill=00000000 | rows=[31] | cols=[68] | col_header=False | row_header=False | metadata=False
Cell BR32 | value='2.57' | fill=00000000 | rows=[31] | cols=[69] | col_header=False | row_header=False | metadata=False
Cell BS32 | value='.' | fill=00000000 | rows=[31] | cols=[70] | col_header=False | row_header=False | metadata=False
Cell BT32 | value='0.2' | fill=00000000 | rows=[31] | cols=[71] | col_header=False | row_header=False | metadata=False
Cell BU32 | value='2.48' | fill=00000000 | rows=[31] | cols=[72] | col_header=False | row_header=False | metadata=False
Cell BV32 | value='.' | fill=00000000 | rows=[31] | cols=[73] | col_header=False | row_header=False | metadata=False
Cell BW32 | value='.' | fill=00000000 | rows=[31] | cols=[74] | col_header=False | row_header=False | metadata=False
Cell BX32 | value='0.44' | fill=00000000 | rows=[31] | cols=[75] | col_header=False | row_header=False | metadata=False
Cell BY32 | value='1.98' | fill=00000000 | rows=[31] | cols=[76] | col_header=False | row_header=False | metadata=False
Cell BZ32 | value='.' | fill=00000000 | rows=[31] | cols=[77] | col_header=False | row_header=False | metadata=False
Cell CA32 | value='0.49' | fill=00000000 | rows=[31] | cols=[78] | col_header=False | row_header=False | metadata=False
Cell CB32 | value='1.89' | fill=00000000 | rows=[31] | cols=[79] | col_header=False | row_header=False | metadata=False
Cell CC32 | value='.' | fill=00000000 | rows=[31] | cols=[80] | col_header=False | row_header=False | metadata=False
Cell A33 | value='15K520' | fill=00000000 | rows=[32] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B33 | value='Pacific High School' | fill=00000000 | rows=[32] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C33 | value='.' | fill=7 | rows=[32] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D33 | value='.' | fill=7 | rows=[32] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E33 | value='.' | fill=00000000 | rows=[32] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F33 | value='1.57' | fill=00000000 | rows=[32] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G33 | value='9.79' | fill=00000000 | rows=[32] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H33 | value='.' | fill=00000000 | rows=[32] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I33 | value='1.76' | fill=00000000 | rows=[32] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J33 | value='11.48' | fill=00000000 | rows=[32] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K33 | value='.' | fill=00000000 | rows=[32] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L33 | value='.' | fill=00000000 | rows=[32] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M33 | value='3.25' | fill=00000000 | rows=[32] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N33 | value='11.03' | fill=00000000 | rows=[32] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O33 | value='.' | fill=00000000 | rows=[32] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P33 | value='3.01' | fill=00000000 | rows=[32] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q33 | value='12.25' | fill=00000000 | rows=[32] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R33 | value='.' | fill=00000000 | rows=[32] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S33 | value='11.39' | fill=00000000 | rows=[32] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T33 | value='6.36' | fill=00000000 | rows=[32] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U33 | value='12.32' | fill=00000000 | rows=[32] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V33 | value='0.844' | fill=00000000 | rows=[32] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W33 | value='5.82' | fill=00000000 | rows=[32] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X33 | value='13.34' | fill=00000000 | rows=[32] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y33 | value='0.741' | fill=00000000 | rows=[32] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z33 | value='9.7' | fill=00000000 | rows=[32] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA33 | value='6.75' | fill=00000000 | rows=[32] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB33 | value='11.53' | fill=00000000 | rows=[32] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC33 | value='0.617' | fill=00000000 | rows=[32] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD33 | value='5.76' | fill=00000000 | rows=[32] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE33 | value='12.98' | fill=00000000 | rows=[32] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF33 | value='0.546' | fill=00000000 | rows=[32] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG33 | value='-0.198' | fill=00000000 | rows=[32] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH33 | value='-0.131' | fill=00000000 | rows=[32] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI33 | value='0.103' | fill=00000000 | rows=[32] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ33 | value='0' | fill=00000000 | rows=[32] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK33 | value='-0.117' | fill=00000000 | rows=[32] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL33 | value='0.099' | fill=00000000 | rows=[32] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM33 | value='0' | fill=00000000 | rows=[32] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell AN33 | value='0.331' | fill=00000000 | rows=[32] | cols=[39] | col_header=False | row_header=False | metadata=False
Cell AO33 | value='0.02' | fill=00000000 | rows=[32] | cols=[40] | col_header=False | row_header=False | metadata=False
Cell AP33 | value='0.334' | fill=00000000 | rows=[32] | cols=[41] | col_header=False | row_header=False | metadata=False
Cell AQ33 | value='0.99' | fill=00000000 | rows=[32] | cols=[42] | col_header=False | row_header=False | metadata=False
Cell AR33 | value='0.014' | fill=00000000 | rows=[32] | cols=[43] | col_header=False | row_header=False | metadata=False
Cell AS33 | value='0.43' | fill=00000000 | rows=[32] | cols=[44] | col_header=False | row_header=False | metadata=False
Cell AT33 | value='0.762' | fill=00000000 | rows=[32] | cols=[45] | col_header=False | row_header=False | metadata=False
Cell AU33 | value='1.06' | fill=00000000 | rows=[32] | cols=[46] | col_header=False | row_header=False | metadata=False
Cell AV33 | value='0.44' | fill=00000000 | rows=[32] | cols=[47] | col_header=False | row_header=False | metadata=False
Cell AW33 | value='1.66' | fill=00000000 | rows=[32] | cols=[48] | col_header=False | row_header=False | metadata=False
