=== economy-table18.xlsx ===
Cell A1 | value='Code' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell I97 | value='21.294466987661' | fill=00000000 | rows=[96] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J97 | value='29.4919133173684' | fill=00000000 | rows=[96] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K97 | value='35.8431391043932' | fill=00000000 | rows=[96] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L97 | value='33.513640639699' | fill=00000000 | rows=[96] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M97 | value='26.6882994732882' | fill=00000000 | rows=[96] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N97 | value='31.6262227238525' | fill=00000000 | rows=[96] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A98 | value='E07000035' | fill=FF00B0F0 | rows=[97] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B98 | value='Derbyshire Dales' | fill=FF00B050 | rows=[97] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C98 | value='Non-metropolitan District' | fill=FF00B050 | rows=[97] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D98 | value='22.7466097133233' | fill=00000000 | rows=[97] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E98 | value='18.1300181300181' | fill=00000000 | rows=[97] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F98 | value='18.2268381594333' | fill=00000000 | rows=[97] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G98 | value='17.9739121503646' | fill=00000000 | rows=[97] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H98 | value='11.6279069767442' | fill=00000000 | rows=[97] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I98 | value='14.2740619902121' | fill=00000000 | rows=[97] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J98 | value='13.1625575861894' | fill=00000000 | rows=[97] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K98 | value='18.4669106537286' | fill=00000000 | rows=[97] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L98 | value='18.6775619111148' | fill=00000000 | rows=[97] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M98 | value='16.9545054104819' | fill=00000000 | rows=[97] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N98 | value='14.2949751500141' | fill=00000000 | rows=[97] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A99 | value='E07000036' | fill=FF00B0F0 | rows=[98] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B99 | value='Erewash' | fill=FF00B050 | rows=[98] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C99 | value='Non-metropolitan District' | fill=FF00B050 | rows=[98] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D99 | value='25.4532814549858' | fill=00000000 | rows=[98] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E99 | value='28.1934987797675' | fill=00000000 | rows=[98] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F99 | value='23.7182186952763' | fill=00000000 | rows=[98] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G99 | value='22.8252877851789' | fill=00000000 | rows=[98] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H99 | value='16.6109326164405' | fill=00000000 | rows=[98] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I99 | value='18.4836854294195' | fill=00000000 | rows=[98] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J99 | value='24.8251937774405' | fill=00000000 | rows=[98] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K99 | value='20.9010179770414' | fill=00000000 | rows=[98] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L99 | value='28.4746056321254' | fill=00000000 | rows=[98] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M99 | value='24.8966248836353' | fill=00000000 | rows=[98] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N99 | value='26.1955792253902' | fill=00000000 | rows=[98] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A100 | value='E07000037' | fill=FF00B0F0 | rows=[99] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B100 | value='High Peak' | fill=FF00B050 | rows=[99] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C100 | value='Non-metropolitan District' | fill=FF00B050 | rows=[99] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D100 | value='30.4924531178533' | fill=00000000 | rows=[99] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E100 | value='32.5683452244594' | fill=00000000 | rows=[99] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F100 | value='23.6419617330108' | fill=00000000 | rows=[99] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G100 | value='22.2729322383614' | fill=00000000 | rows=[99] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H100 | value='20.2641134790355' | fill=00000000 | rows=[99] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I100 | value='20.9708842948371' | fill=00000000 | rows=[99] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J100 | value='20.5650689534665' | fill=00000000 | rows=[99] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K100 | value='22.6571926531707' | fill=00000000 | rows=[99] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L100 | value='26.8150164091891' | fill=00000000 | rows=[99] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M100 | value='19.3238002585391' | fill=00000000 | rows=[99] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N100 | value='20.5232085504484' | fill=00000000 | rows=[99] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A101 | value='E07000038' | fill=FF00B0F0 | rows=[100] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B101 | value='North East Derbyshire' | fill=FF00B050 | rows=[100] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C101 | value='Non-metropolitan District' | fill=FF00B050 | rows=[100] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D101 | value='29.7526422587111' | fill=00000000 | rows=[100] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E101 | value='26.0416666666667' | fill=00000000 | rows=[100] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F101 | value='24.9984530660231' | fill=00000000 | rows=[100] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G101 | value='19.6013166167388' | fill=00000000 | rows=[100] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H101 | value='19.9068555769916' | fill=00000000 | rows=[100] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I101 | value='20.8404426461268' | fill=00000000 | rows=[100] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J101 | value='21.2592781563954' | fill=00000000 | rows=[100] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K101 | value='26.0334681423002' | fill=00000000 | rows=[100] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L101 | value='31.6134948597905' | fill=00000000 | rows=[100] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M101 | value='24.6736136064199' | fill=00000000 | rows=[100] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N101 | value='23.835189843095' | fill=00000000 | rows=[100] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A102 | value='E07000039' | fill=FF00B0F0 | rows=[101] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B102 | value='South Derbyshire' | fill=FF00B050 | rows=[101] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C102 | value='Non-metropolitan District' | fill=FF00B050 | rows=[101] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D102 | value='31.8687279631136' | fill=00000000 | rows=[101] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E102 | value='29.5865909821142' | fill=00000000 | rows=[101] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F102 | value='23.363252375924' | fill=00000000 | rows=[101] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G102 | value='22.8928199791883' | fill=00000000 | rows=[101] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H102 | value='17.4733082368661' | fill=00000000 | rows=[101] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I102 | value='16.8786009797203' | fill=00000000 | rows=[101] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J102 | value='22.3535840246386' | fill=00000000 | rows=[101] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K102 | value='21.0010075627906' | fill=00000000 | rows=[101] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L102 | value='30.6009121198516' | fill=00000000 | rows=[101] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M102 | value='24.7682318491684' | fill=00000000 | rows=[101] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N102 | value='22.8006620293747' | fill=00000000 | rows=[101] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A103 | value='E10000018' | fill=FF00B0F0 | rows=[102] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B103 | value='Leicestershire' | fill=FF00B050 | rows=[102] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C103 | value='County' | fill=FF00B050 | rows=[102] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D103 | value='28.4178231947433' | fill=00000000 | rows=[102] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E103 | value='23.9578801301009' | fill=00000000 | rows=[102] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F103 | value='20.9011830069582' | fill=00000000 | rows=[102] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G103 | value='20.3786595579485' | fill=00000000 | rows=[102] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H103 | value='13.1261411004391' | fill=00000000 | rows=[102] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I103 | value='17.2918402749035' | fill=00000000 | rows=[102] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J103 | value='19.8078296200449' | fill=00000000 | rows=[102] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K103 | value='21.9907843021286' | fill=00000000 | rows=[102] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L103 | value='24.9160456853242' | fill=00000000 | rows=[102] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M103 | value='22.5540683326839' | fill=00000000 | rows=[102] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N103 | value='22.8875526115329' | fill=00000000 | rows=[102] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A104 | value='E07000129' | fill=FF00B0F0 | rows=[103] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B104 | value='Blaby' | fill=FF00B050 | rows=[103] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C104 | value='Non-metropolitan District' | fill=FF00B050 | rows=[103] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D104 | value='23.4884380188717' | fill=00000000 | rows=[103] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E104 | value='19.7093210340019' | fill=00000000 | rows=[103] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F104 | value='14.916428048212' | fill=00000000 | rows=[103] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G104 | value='17.6935062191354' | fill=00000000 | rows=[103] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H104 | value='9.57226403713514' | fill=00000000 | rows=[103] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I104 | value='14.6346517470925' | fill=00000000 | rows=[103] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J104 | value='18.6793925359194' | fill=00000000 | rows=[103] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K104 | value='23.2270443586054' | fill=00000000 | rows=[103] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L104 | value='25.7361668103394' | fill=00000000 | rows=[103] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M104 | value='22.9274918071599' | fill=00000000 | rows=[103] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N104 | value='22.4290680722216' | fill=00000000 | rows=[103] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A105 | value='E07000130' | fill=FF00B0F0 | rows=[104] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B105 | value='Charnwood' | fill=FF00B050 | rows=[104] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C105 | value='Non-metropolitan District' | fill=FF00B050 | rows=[104] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D105 | value='30.3386694433416' | fill=00000000 | rows=[104] | cols=[3] | col_header=False | row_header=False | metadata=False
