=== economy-table27.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2] | col_header=True | row_header=True | metadata=False
Cell G69 | value='79717.5' | fill=00000000 | rows=[68] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A70 | value='·  Gross capital formation, Total economy' | fill=FF00B050 | rows=[69] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B70 | value='Millions, Euro' | fill=FFE2F2FB | rows=[69] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D70 | value='28275.6' | fill=00000000 | rows=[69] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E70 | value='26976.7' | fill=00000000 | rows=[69] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F70 | value='26114.8' | fill=00000000 | rows=[69] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G70 | value='27353.8' | fill=00000000 | rows=[69] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A71 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[70] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B71 | value='Millions, Euro' | fill=FFE2F2FB | rows=[70] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D71 | value='29254.1' | fill=00000000 | rows=[70] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E71 | value='29495.2' | fill=00000000 | rows=[70] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F71 | value='29237.5' | fill=00000000 | rows=[70] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G71 | value='29130' | fill=00000000 | rows=[70] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H71 | value='29026.8' | fill=00000000 | rows=[70] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A72 | value='·  ·  Changes in inventories and acquisitions less disposals of valuables, Total economy' | fill=FF00B050 | rows=[71] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B72 | value='Millions, Euro' | fill=FFE2F2FB | rows=[71] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D72 | value='-978.5' | fill=00000000 | rows=[71] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E72 | value='-2518.4' | fill=00000000 | rows=[71] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F72 | value='-3122.6' | fill=00000000 | rows=[71] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G72 | value='-1776.2' | fill=00000000 | rows=[71] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A73 | value='·  ·  ·  Changes in inventories, Total economy' | fill=FF00B050 | rows=[72] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B73 | value='Millions, Euro' | fill=FFE2F2FB | rows=[72] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D73 | value='-1779.2' | fill=00000000 | rows=[72] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E73 | value='-3117.5' | fill=00000000 | rows=[72] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F73 | value='-3511.7' | fill=00000000 | rows=[72] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G73 | value='-2154.9' | fill=00000000 | rows=[72] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A74 | value='·  ·  ·  Acquisitions less disposals of valuables, Total economy' | fill=FF00B050 | rows=[73] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B74 | value='Millions, Euro' | fill=FFE2F2FB | rows=[73] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D74 | value='800.7' | fill=00000000 | rows=[73] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E74 | value='599.1' | fill=00000000 | rows=[73] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F74 | value='389.1' | fill=00000000 | rows=[73] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G74 | value='378.7' | fill=00000000 | rows=[73] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A75 | value='·  External balance of goods and services, Total economy' | fill=FF00B050 | rows=[74] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B75 | value='Millions, Euro' | fill=FFE2F2FB | rows=[74] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D75 | value='2851.3' | fill=00000000 | rows=[74] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E75 | value='4234.2' | fill=00000000 | rows=[74] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F75 | value='6121.5' | fill=00000000 | rows=[74] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G75 | value='5013.6' | fill=00000000 | rows=[74] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A76 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[75] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B76 | value='Millions, Euro' | fill=FFE2F2FB | rows=[75] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D76 | value='69174.7' | fill=00000000 | rows=[75] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E76 | value='69199.6' | fill=00000000 | rows=[75] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F76 | value='69793.1' | fill=00000000 | rows=[75] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G76 | value='69299.7' | fill=00000000 | rows=[75] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H76 | value='69893.3' | fill=00000000 | rows=[75] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A77 | value='·  ·  ·  Exports of goods, Total economy' | fill=FF00B050 | rows=[76] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B77 | value='Millions, Euro' | fill=FFE2F2FB | rows=[76] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D77 | value='48231.2' | fill=00000000 | rows=[76] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E77 | value='48091' | fill=00000000 | rows=[76] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F77 | value='48159.6' | fill=00000000 | rows=[76] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G77 | value='47643.6' | fill=00000000 | rows=[76] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A78 | value='·  ·  ·  Exports of services, Total economy' | fill=FF00B050 | rows=[77] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B78 | value='Millions, Euro' | fill=FFE2F2FB | rows=[77] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D78 | value='20943.5' | fill=00000000 | rows=[77] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E78 | value='21108.6' | fill=00000000 | rows=[77] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F78 | value='21633.4' | fill=00000000 | rows=[77] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G78 | value='21656.1' | fill=00000000 | rows=[77] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A79 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[78] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B79 | value='Millions, Euro' | fill=FFE2F2FB | rows=[78] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D79 | value='66323.4' | fill=00000000 | rows=[78] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E79 | value='64965.4' | fill=00000000 | rows=[78] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F79 | value='63671.6' | fill=00000000 | rows=[78] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G79 | value='64286.1' | fill=00000000 | rows=[78] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H79 | value='64630.2' | fill=00000000 | rows=[78] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A80 | value='·  ·  ·  Imports of goods, Total economy' | fill=FF00B050 | rows=[79] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B80 | value='Millions, Euro' | fill=FFE2F2FB | rows=[79] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D80 | value='46937.3' | fill=00000000 | rows=[79] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E80 | value='45294.4' | fill=00000000 | rows=[79] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F80 | value='43921.2' | fill=00000000 | rows=[79] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G80 | value='44320.6' | fill=00000000 | rows=[79] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A81 | value='·  ·  ·  Imports of services, Total economy' | fill=FF00B050 | rows=[80] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B81 | value='Millions, Euro' | fill=FFE2F2FB | rows=[80] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D81 | value='19386' | fill=00000000 | rows=[80] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E81 | value='19670.9' | fill=00000000 | rows=[80] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F81 | value='19750.5' | fill=00000000 | rows=[80] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G81 | value='19965.4' | fill=00000000 | rows=[80] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A82 | value='·  Statistical discrepancy (expenditure approach), Total economy' | fill=FF00B050 | rows=[81] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B82 | value='Millions, Euro' | fill=FFE2F2FB | rows=[81] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D82 | value='770.5' | fill=00000000 | rows=[81] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E82 | value='30.5' | fill=00000000 | rows=[81] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F82 | value='-1316.4' | fill=00000000 | rows=[81] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G82 | value='-1025.3' | fill=00000000 | rows=[81] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A83 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[82] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A84 | value='Unit of measure: US dollars, PPP converted' | fill=FFFFFF00 | rows=[83] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A85 | value='Price base: Chain linked volume (rebased)' | fill=FFFFFF00 | rows=[84] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A86 | value='Transformation: Annual levels' | fill=FFFFFF00 | rows=[85] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A87 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[86] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B87 | value='2020, Millions, US dollar' | fill=FFE2F2FB | rows=[86] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D87 | value='569410.9' | fill=00000000 | rows=[86] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E87 | value='566371.5' | fill=00000000 | rows=[86] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F87 | value='567567.9' | fill=00000000 | rows=[86] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G87 | value='567338.7' | fill=00000000 | rows=[86] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H87 | value='568834.7' | fill=00000000 | rows=[86] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A88 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[87] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A89 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[88] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B89 | value='2020, Millions, US dollar' | fill=FFE2F2FB | rows=[88] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D89 | value='284180.4' | fill=00000000 | rows=[88] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E89 | value='283608.3' | fill=00000000 | rows=[88] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F89 | value='284539' | fill=00000000 | rows=[88] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G89 | value='282790.9' | fill=00000000 | rows=[88] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H89 | value='284120' | fill=00000000 | rows=[88] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A90 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[89] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B90 | value='2020, Millions, US dollar' | fill=FFE2F2FB | rows=[89] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D90 | value='121666.8' | fill=00000000 | rows=[89] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E90 | value='119697.5' | fill=00000000 | rows=[89] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F90 | value='120954.1' | fill=00000000 | rows=[89] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G90 | value='120699.3' | fill=00000000 | rows=[89] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H90 | value='121251.1' | fill=00000000 | rows=[89] | cols=[7] | col_header=False | row_header=False | metadata=False
