=== economy-table94.xlsx ===
Cell A1 | value='Producer Price Index item' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell AG6 | value='4.4' | fill=00000000 | rows=[5] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH6 | value='-3.5' | fill=00000000 | rows=[5] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI6 | value='2.7' | fill=00000000 | rows=[5] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ6 | value='5.2' | fill=00000000 | rows=[5] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK6 | value='-7.4' | fill=00000000 | rows=[5] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL6 | value='10.3' | fill=00000000 | rows=[5] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM6 | value='15' | fill=00000000 | rows=[5] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell AN6 | value='10' | fill=00000000 | rows=[5] | cols=[39] | col_header=False | row_header=False | metadata=False
Cell AO6 | value='0' | fill=00000000 | rows=[5] | cols=[40] | col_header=False | row_header=False | metadata=False
Cell AP6 | value='19.1' | fill=00000000 | rows=[5] | cols=[41] | col_header=False | row_header=False | metadata=False
Cell AQ6 | value='2.9' | fill=00000000 | rows=[5] | cols=[42] | col_header=False | row_header=False | metadata=False
Cell AR6 | value='-16.7' | fill=00000000 | rows=[5] | cols=[43] | col_header=False | row_header=False | metadata=False
Cell AS6 | value='-0.7' | fill=00000000 | rows=[5] | cols=[44] | col_header=False | row_header=False | metadata=False
Cell AT6 | value='1.7' | fill=00000000 | rows=[5] | cols=[45] | col_header=False | row_header=False | metadata=False
Cell AU6 | value='2' | fill=00000000 | rows=[5] | cols=[46] | col_header=False | row_header=False | metadata=False
Cell AV6 | value='2.1' | fill=00000000 | rows=[5] | cols=[47] | col_header=False | row_header=False | metadata=False
Cell AW6 | value='25.8' | fill=00000000 | rows=[5] | cols=[48] | col_header=False | row_header=False | metadata=False
Cell AX6 | value='-5.2' | fill=00000000 | rows=[5] | cols=[49] | col_header=False | row_header=False | metadata=False
Cell AY6 | value='13.5' | fill=00000000 | rows=[5] | cols=[50] | col_header=False | row_header=False | metadata=False
Cell A7 | value='Wholesale pork' | fill=FF00B050 | rows=[6] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B7 | value='1.1' | fill=00000000 | rows=[6] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C7 | value='32.4' | fill=00000000 | rows=[6] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D7 | value='-6.2' | fill=00000000 | rows=[6] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E7 | value='-5.6' | fill=00000000 | rows=[6] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F7 | value='15.3' | fill=00000000 | rows=[6] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G7 | value='-6.5' | fill=00000000 | rows=[6] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H7 | value='-3.9' | fill=00000000 | rows=[6] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I7 | value='10.8' | fill=00000000 | rows=[6] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J7 | value='15.1' | fill=00000000 | rows=[6] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K7 | value='-9.4' | fill=00000000 | rows=[6] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L7 | value='-0.4' | fill=00000000 | rows=[6] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M7 | value='-1.2' | fill=00000000 | rows=[6] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N7 | value='12.1' | fill=00000000 | rows=[6] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O7 | value='5' | fill=00000000 | rows=[6] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P7 | value='-9.4' | fill=00000000 | rows=[6] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q7 | value='2.8' | fill=00000000 | rows=[6] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R7 | value='22.6' | fill=00000000 | rows=[6] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S7 | value='-5.3' | fill=00000000 | rows=[6] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T7 | value='-12.8' | fill=00000000 | rows=[6] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U7 | value='6.9' | fill=00000000 | rows=[6] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V7 | value='-4.1' | fill=00000000 | rows=[6] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W7 | value='0.1' | fill=00000000 | rows=[6] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X7 | value='19.1' | fill=00000000 | rows=[6] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y7 | value='1.8' | fill=00000000 | rows=[6] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z7 | value='-21.5' | fill=00000000 | rows=[6] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA7 | value='-0.6' | fill=00000000 | rows=[6] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB7 | value='18.1' | fill=00000000 | rows=[6] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC7 | value='6.1' | fill=00000000 | rows=[6] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD7 | value='-9.4' | fill=00000000 | rows=[6] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE7 | value='6.1' | fill=00000000 | rows=[6] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF7 | value='14.7' | fill=00000000 | rows=[6] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG7 | value='-0.6' | fill=00000000 | rows=[6] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH7 | value='-3' | fill=00000000 | rows=[6] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI7 | value='4.1' | fill=00000000 | rows=[6] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ7 | value='-2' | fill=00000000 | rows=[6] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK7 | value='-11.5' | fill=00000000 | rows=[6] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL7 | value='23.2' | fill=00000000 | rows=[6] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM7 | value='12.5' | fill=00000000 | rows=[6] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell AN7 | value='-4.1' | fill=00000000 | rows=[6] | cols=[39] | col_header=False | row_header=False | metadata=False
Cell AO7 | value='3.6' | fill=00000000 | rows=[6] | cols=[40] | col_header=False | row_header=False | metadata=False
Cell AP7 | value='19.6' | fill=00000000 | rows=[6] | cols=[41] | col_header=False | row_header=False | metadata=False
Cell AQ7 | value='-23.6' | fill=00000000 | rows=[6] | cols=[42] | col_header=False | row_header=False | metadata=False
Cell AR7 | value='-2.1' | fill=00000000 | rows=[6] | cols=[43] | col_header=False | row_header=False | metadata=False
Cell AS7 | value='3.2' | fill=00000000 | rows=[6] | cols=[44] | col_header=False | row_header=False | metadata=False
Cell AT7 | value='-6.3' | fill=00000000 | rows=[6] | cols=[45] | col_header=False | row_header=False | metadata=False
Cell AU7 | value='4.6' | fill=00000000 | rows=[6] | cols=[46] | col_header=False | row_header=False | metadata=False
Cell AV7 | value='2.2' | fill=00000000 | rows=[6] | cols=[47] | col_header=False | row_header=False | metadata=False
Cell AW7 | value='15.9' | fill=00000000 | rows=[6] | cols=[48] | col_header=False | row_header=False | metadata=False
Cell AX7 | value='-2.2' | fill=00000000 | rows=[6] | cols=[49] | col_header=False | row_header=False | metadata=False
Cell AY7 | value='-3.7' | fill=00000000 | rows=[6] | cols=[50] | col_header=False | row_header=False | metadata=False
Cell A8 | value='Wholesale poultry' | fill=FF00B050 | rows=[7] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B8 | value='-11.3' | fill=00000000 | rows=[7] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C8 | value='17' | fill=00000000 | rows=[7] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D8 | value='-9.7' | fill=00000000 | rows=[7] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E8 | value='4.3' | fill=00000000 | rows=[7] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F8 | value='12' | fill=00000000 | rows=[7] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G8 | value='-2.8' | fill=00000000 | rows=[7] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H8 | value='2.5' | fill=00000000 | rows=[7] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I8 | value='0' | fill=00000000 | rows=[7] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J8 | value='-7.6' | fill=00000000 | rows=[7] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K8 | value='3.7' | fill=00000000 | rows=[7] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L8 | value='11.2' | fill=00000000 | rows=[7] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M8 | value='-4.2' | fill=00000000 | rows=[7] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N8 | value='5.8' | fill=00000000 | rows=[7] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O8 | value='-11.4' | fill=00000000 | rows=[7] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P8 | value='7.8' | fill=00000000 | rows=[7] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q8 | value='7.9' | fill=00000000 | rows=[7] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R8 | value='-5.6' | fill=00000000 | rows=[7] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S8 | value='-3.3' | fill=00000000 | rows=[7] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T8 | value='-0.8' | fill=00000000 | rows=[7] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U8 | value='2.5' | fill=00000000 | rows=[7] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V8 | value='2.7' | fill=00000000 | rows=[7] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W8 | value='-0.4' | fill=00000000 | rows=[7] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X8 | value='4.8' | fill=00000000 | rows=[7] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y8 | value='-1.9' | fill=00000000 | rows=[7] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z8 | value='2.9' | fill=00000000 | rows=[7] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA8 | value='-5.6' | fill=00000000 | rows=[7] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB8 | value='-1' | fill=00000000 | rows=[7] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC8 | value='3.5' | fill=00000000 | rows=[7] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD8 | value='-4.7' | fill=00000000 | rows=[7] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE8 | value='4.8' | fill=00000000 | rows=[7] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF8 | value='11.7' | fill=00000000 | rows=[7] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG8 | value='-1.2' | fill=00000000 | rows=[7] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH8 | value='-8.2' | fill=00000000 | rows=[7] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI8 | value='12.8' | fill=00000000 | rows=[7] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ8 | value='3.9' | fill=00000000 | rows=[7] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK8 | value='2.1' | fill=00000000 | rows=[7] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL8 | value='1.4' | fill=00000000 | rows=[7] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM8 | value='-1.5' | fill=00000000 | rows=[7] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell AN8 | value='11.2' | fill=00000000 | rows=[7] | cols=[39] | col_header=False | row_header=False | metadata=False
Cell AO8 | value='3.8' | fill=00000000 | rows=[7] | cols=[40] | col_header=False | row_header=False | metadata=False
Cell AP8 | value='4.3' | fill=00000000 | rows=[7] | cols=[41] | col_header=False | row_header=False | metadata=False
Cell AQ8 | value='-1.6' | fill=00000000 | rows=[7] | cols=[42] | col_header=False | row_header=False | metadata=False
Cell AR8 | value='-3.6' | fill=00000000 | rows=[7] | cols=[43] | col_header=False | row_header=False | metadata=False
Cell AS8 | value='0.7' | fill=00000000 | rows=[7] | cols=[44] | col_header=False | row_header=False | metadata=False
Cell AT8 | value='-6.8' | fill=00000000 | rows=[7] | cols=[45] | col_header=False | row_header=False | metadata=False
Cell AU8 | value='1.5' | fill=00000000 | rows=[7] | cols=[46] | col_header=False | row_header=False | metadata=False
Cell AV8 | value='-0.4' | fill=00000000 | rows=[7] | cols=[47] | col_header=False | row_header=False | metadata=False
Cell AW8 | value='20.4' | fill=00000000 | rows=[7] | cols=[48] | col_header=False | row_header=False | metadata=False
Cell AX8 | value='17.3' | fill=00000000 | rows=[7] | cols=[49] | col_header=False | row_header=False | metadata=False
Cell AY8 | value='-18' | fill=00000000 | rows=[7] | cols=[50] | col_header=False | row_header=False | metadata=False
Cell A9 | value='Farm-level eggs' | fill=FF00B050 | rows=[8] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B9 | value='-3' | fill=00000000 | rows=[8] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C9 | value='-0.6' | fill=00000000 | rows=[8] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D9 | value='12.1' | fill=00000000 | rows=[8] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E9 | value='-9.6' | fill=00000000 | rows=[8] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F9 | value='-2.1' | fill=00000000 | rows=[8] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G9 | value='11.4' | fill=00000000 | rows=[8] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H9 | value='-3.1' | fill=00000000 | rows=[8] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I9 | value='9.4' | fill=00000000 | rows=[8] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J9 | value='-4.5' | fill=00000000 | rows=[8] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K9 | value='N/A' | fill=00000000 | rows=[8] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L9 | value='N/A' | fill=00000000 | rows=[8] | cols=[11] | col_header=False | row_header=False | metadata=False
