=== economy-table29.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell K116 | value='..' | fill=00000000 | rows=[115] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L116 | value='..' | fill=00000000 | rows=[115] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M116 | value='..' | fill=00000000 | rows=[115] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N116 | value='..' | fill=00000000 | rows=[115] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O116 | value='..' | fill=00000000 | rows=[115] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P116 | value='..' | fill=00000000 | rows=[115] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q116 | value='..' | fill=00000000 | rows=[115] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R116 | value='..' | fill=00000000 | rows=[115] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S116 | value='..' | fill=00000000 | rows=[115] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T116 | value='..' | fill=00000000 | rows=[115] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A117 | value='Notice on Printing and Distributing the "Catalogue of VAT Preferential Catalogue of Products and Services for Comprehensive Utilization of Resources"' | fill=FF00B050 | rows=[116] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B117 | value='Total' | fill=FF00B050 | rows=[116] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A118 | value='Notice on Printing and Distributing the "Catalogue of VAT Preferential Catalogue of Products and Services for Comprehensive Utilization of Resources"' | fill=FF00B050 | rows=[117] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B118 | value='·  Beneficiary' | fill=FF00B050 | rows=[117] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A119 | value='Notice on Printing and Distributing the "Catalogue of VAT Preferential Catalogue of Products and Services for Comprehensive Utilization of Resources"' | fill=FF00B050 | rows=[118] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B119 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[118] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C119 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[118] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D119 | value='Petroleum' | fill=FF00B050 | rows=[118] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A120 | value='Notice on Printing and Distributing the "Catalogue of VAT Preferential Catalogue of Products and Services for Comprehensive Utilization of Resources"' | fill=FF00B050 | rows=[119] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B120 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[119] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C120 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[119] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D120 | value='·  Crude Oil' | fill=FF00B050 | rows=[119] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E120 | value='Total economy' | fill=FF00B050 | rows=[119] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A121 | value='Notice on Printing and Distributing the "Catalogue of VAT Preferential Catalogue of Products and Services for Comprehensive Utilization of Resources"' | fill=FF00B050 | rows=[120] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B121 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[120] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C121 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[120] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D121 | value='·  Crude Oil' | fill=FF00B050 | rows=[120] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E121 | value='·  General government' | fill=FF00B050 | rows=[120] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A122 | value='Notice on Printing and Distributing the "Catalogue of VAT Preferential Catalogue of Products and Services for Comprehensive Utilization of Resources"' | fill=FF00B050 | rows=[121] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B122 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[121] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C122 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[121] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D122 | value='·  Crude Oil' | fill=FF00B050 | rows=[121] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E122 | value='·  ·  Central government' | fill=FF00B050 | rows=[121] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G122 | value='..' | fill=00000000 | rows=[121] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H122 | value='..' | fill=00000000 | rows=[121] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I122 | value='..' | fill=00000000 | rows=[121] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J122 | value='..' | fill=00000000 | rows=[121] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K122 | value='..' | fill=00000000 | rows=[121] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L122 | value='..' | fill=00000000 | rows=[121] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M122 | value='..' | fill=00000000 | rows=[121] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N122 | value='..' | fill=00000000 | rows=[121] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O122 | value='..' | fill=00000000 | rows=[121] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P122 | value='..' | fill=00000000 | rows=[121] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q122 | value='..' | fill=00000000 | rows=[121] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R122 | value='..' | fill=00000000 | rows=[121] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S122 | value='..' | fill=00000000 | rows=[121] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T122 | value='..' | fill=00000000 | rows=[121] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A123 | value='Notice on the exemption of import tax on imported petroleum (natural gas) imported materials from China's oceans during the ‘Thirteenth Five-Year Plan’ Period' | fill=FF00B050 | rows=[122] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B123 | value='Total' | fill=FF00B050 | rows=[122] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A124 | value='Notice on the exemption of import tax on imported petroleum (natural gas) imported materials from China's oceans during the ‘Thirteenth Five-Year Plan’ Period' | fill=FF00B050 | rows=[123] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B124 | value='·  Beneficiary' | fill=FF00B050 | rows=[123] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A125 | value='Notice on the exemption of import tax on imported petroleum (natural gas) imported materials from China's oceans during the ‘Thirteenth Five-Year Plan’ Period' | fill=FF00B050 | rows=[124] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B125 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[124] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C125 | value='Extraction or mining stage' | fill=FF00B050 | rows=[124] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D125 | value='Petroleum' | fill=FF00B050 | rows=[124] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A126 | value='Notice on the exemption of import tax on imported petroleum (natural gas) imported materials from China's oceans during the ‘Thirteenth Five-Year Plan’ Period' | fill=FF00B050 | rows=[125] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B126 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[125] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C126 | value='Extraction or mining stage' | fill=FF00B050 | rows=[125] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D126 | value='·  Crude Oil' | fill=FF00B050 | rows=[125] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E126 | value='Total economy' | fill=FF00B050 | rows=[125] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A127 | value='Notice on the exemption of import tax on imported petroleum (natural gas) imported materials from China's oceans during the ‘Thirteenth Five-Year Plan’ Period' | fill=FF00B050 | rows=[126] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B127 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[126] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C127 | value='Extraction or mining stage' | fill=FF00B050 | rows=[126] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D127 | value='·  Crude Oil' | fill=FF00B050 | rows=[126] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E127 | value='·  General government' | fill=FF00B050 | rows=[126] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A128 | value='Notice on the exemption of import tax on imported petroleum (natural gas) imported materials from China's oceans during the ‘Thirteenth Five-Year Plan’ Period' | fill=FF00B050 | rows=[127] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B128 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[127] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C128 | value='Extraction or mining stage' | fill=FF00B050 | rows=[127] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D128 | value='·  Crude Oil' | fill=FF00B050 | rows=[127] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E128 | value='·  ·  Central government' | fill=FF00B050 | rows=[127] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G128 | value='..' | fill=00000000 | rows=[127] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H128 | value='..' | fill=00000000 | rows=[127] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I128 | value='..' | fill=00000000 | rows=[127] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J128 | value='..' | fill=00000000 | rows=[127] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K128 | value='..' | fill=00000000 | rows=[127] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L128 | value='..' | fill=00000000 | rows=[127] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M128 | value='..' | fill=00000000 | rows=[127] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N128 | value='..' | fill=00000000 | rows=[127] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O128 | value='..' | fill=00000000 | rows=[127] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P128 | value='..' | fill=00000000 | rows=[127] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q128 | value='..' | fill=00000000 | rows=[127] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R128 | value='..' | fill=00000000 | rows=[127] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S128 | value='..' | fill=00000000 | rows=[127] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T128 | value='..' | fill=00000000 | rows=[127] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A129 | value='Notice on the exemption of import tax on imported petroleum (natural gas) imported materials from China's oceans during the ‘Thirteenth Five-Year Plan’ Period' | fill=FF00B050 | rows=[128] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B129 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[128] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C129 | value='Extraction or mining stage' | fill=FF00B050 | rows=[128] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D129 | value='Natural Gas' | fill=FF00B050 | rows=[128] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E129 | value='Total economy' | fill=FF00B050 | rows=[128] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A130 | value='Notice on the exemption of import tax on imported petroleum (natural gas) imported materials from China's oceans during the ‘Thirteenth Five-Year Plan’ Period' | fill=FF00B050 | rows=[129] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B130 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[129] | cols=[1] | col_header=False | row_header=True | metadata=False
