=== education-table21.xlsx ===
Cell A1 | value='DBN' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell Y51 | value='0.098' | fill=00000000 | rows=[50] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z51 | value='0.528' | fill=00000000 | rows=[50] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA51 | value='0.276' | fill=00000000 | rows=[50] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB51 | value='0.728' | fill=00000000 | rows=[50] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC51 | value='0.558' | fill=00000000 | rows=[50] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD51 | value='0.303' | fill=00000000 | rows=[50] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE51 | value='0.761' | fill=00000000 | rows=[50] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF51 | value='0.491' | fill=00000000 | rows=[50] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG51 | value='0.553' | fill=00000000 | rows=[50] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH51 | value='0.424' | fill=00000000 | rows=[50] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI51 | value='0.874' | fill=00000000 | rows=[50] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ51 | value='0.287' | fill=00000000 | rows=[50] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK51 | value='0.466' | fill=00000000 | rows=[50] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL51 | value='0.944' | fill=00000000 | rows=[50] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM51 | value='0.182' | fill=00000000 | rows=[50] | cols=[38] | col_header=False | row_header=False | metadata=False

=== education-table21.xlsx ===
Cell A1 | value='DBN' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell B1 | value='School Name' | fill=FFFFFF00 | rows=[0] | cols=[1] | col_header=True | row_header=False | metadata=False
Cell C1 | value='Performance Score' | fill=FFFFFF00 | rows=[0] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell D1 | value='Performance Grade' | fill=FFFFFF00 | rows=[0] | cols=[3] | col_header=True | row_header=False | metadata=False
Cell E1 | value='Transfer HS Graduation Rate' | fill=FFFFFF00 | rows=[0] | cols=[4] | col_header=True | row_header=False | metadata=False
Cell F1 | value='Peer 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[5] | col_header=True | row_header=False | metadata=False
Cell G1 | value='Peer 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[6] | col_header=True | row_header=False | metadata=False
Cell H1 | value='Peer Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[7] | col_header=True | row_header=False | metadata=False
Cell I1 | value='City 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[8] | col_header=True | row_header=False | metadata=False
Cell J1 | value='City 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[9] | col_header=True | row_header=False | metadata=False
Cell K1 | value='City Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[10] | col_header=True | row_header=False | metadata=False
Cell L1 | value='Transfer HS Weighted Diploma Rate' | fill=FFFFFF00 | rows=[0] | cols=[11] | col_header=True | row_header=False | metadata=False
Cell M1 | value='Peer 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[12] | col_header=True | row_header=False | metadata=False
Cell N1 | value='Peer 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[13] | col_header=True | row_header=False | metadata=False
Cell O1 | value='Peer Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[14] | col_header=True | row_header=False | metadata=False
Cell P1 | value='City 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[15] | col_header=True | row_header=False | metadata=False
Cell Q1 | value='City 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[16] | col_header=True | row_header=False | metadata=False
Cell R1 | value='City Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[17] | col_header=True | row_header=False | metadata=False
Cell S1 | value='Transfer HS Graduation Rate for Most At Risk Overage/Undercredited Grad Rate' | fill=FFFFFF00 | rows=[0] | cols=[18] | col_header=True | row_header=False | metadata=False
Cell T1 | value='Peer 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[19] | col_header=True | row_header=False | metadata=False
Cell U1 | value='Peer 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[20] | col_header=True | row_header=False | metadata=False
Cell V1 | value='Peer Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[21] | col_header=True | row_header=False | metadata=False
Cell W1 | value='City 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[22] | col_header=True | row_header=False | metadata=False
Cell X1 | value='City 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[23] | col_header=True | row_header=False | metadata=False
Cell Y1 | value='City Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[24] | col_header=True | row_header=False | metadata=False
Cell Z1 | value='Transfer HS Graduation Rate for Other Overage/Undercredited Grad Rate' | fill=FFFFFF00 | rows=[0] | cols=[25] | col_header=True | row_header=False | metadata=False
Cell AA1 | value='Peer 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[26] | col_header=True | row_header=False | metadata=False
Cell AB1 | value='Peer 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[27] | col_header=True | row_header=False | metadata=False
Cell AC1 | value='Peer Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[28] | col_header=True | row_header=False | metadata=False
Cell AD1 | value='City 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[29] | col_header=True | row_header=False | metadata=False
Cell AE1 | value='City 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[30] | col_header=True | row_header=False | metadata=False
Cell AF1 | value='City Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[31] | col_header=True | row_header=False | metadata=False
Cell AG1 | value='Transfer HS Graduation Rate for Non-Overage/Undercredited Grad Rate' | fill=FFFFFF00 | rows=[0] | cols=[32] | col_header=True | row_header=False | metadata=False
Cell AH1 | value='Peer 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[33] | col_header=True | row_header=False | metadata=False
Cell AI1 | value='Peer 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[34] | col_header=True | row_header=False | metadata=False
Cell AJ1 | value='Peer Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[35] | col_header=True | row_header=False | metadata=False
Cell AK1 | value='City 0% of Range' | fill=FFFFFF00 | rows=[0] | cols=[36] | col_header=True | row_header=False | metadata=False
Cell AL1 | value='City 100% of Range' | fill=FFFFFF00 | rows=[0] | cols=[37] | col_header=True | row_header=False | metadata=False
Cell AM1 | value='City Percent of Range' | fill=FFFFFF00 | rows=[0] | cols=[38] | col_header=True | row_header=False | metadata=False
Cell A2 | value='01M458' | fill=FF00B0F0 | rows=[1] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B2 | value='Forsyth Satellite Academy' | fill=FF00B050 | rows=[1] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C2 | value='4.9' | fill=7 | rows=[1] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D2 | value='F' | fill=7 | rows=[1] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E2 | value='0.396' | fill=00000000 | rows=[1] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F2 | value='0.281' | fill=00000000 | rows=[1] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G2 | value='0.789' | fill=00000000 | rows=[1] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H2 | value='0.226' | fill=00000000 | rows=[1] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I2 | value='0.237' | fill=00000000 | rows=[1] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J2 | value='0.813' | fill=00000000 | rows=[1] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K2 | value='0.276' | fill=00000000 | rows=[1] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L2 | value='1.396' | fill=00000000 | rows=[1] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M2 | value='0.098' | fill=00000000 | rows=[1] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N2 | value='3.396' | fill=00000000 | rows=[1] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O2 | value='0.394' | fill=00000000 | rows=[1] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P2 | value='0.153' | fill=00000000 | rows=[1] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q2 | value='3.087' | fill=00000000 | rows=[1] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R2 | value='0.424' | fill=00000000 | rows=[1] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S2 | value='0.217' | fill=00000000 | rows=[1] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T2 | value='0.08' | fill=00000000 | rows=[1] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U2 | value='0.694' | fill=00000000 | rows=[1] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V2 | value='0.223' | fill=00000000 | rows=[1] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W2 | value='0.04' | fill=00000000 | rows=[1] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X2 | value='0.702' | fill=00000000 | rows=[1] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y2 | value='0.267' | fill=00000000 | rows=[1] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z2 | value='0.356' | fill=00000000 | rows=[1] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA2 | value='0.322' | fill=00000000 | rows=[1] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB2 | value='0.768' | fill=00000000 | rows=[1] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC2 | value='0.076' | fill=00000000 | rows=[1] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD2 | value='0.303' | fill=00000000 | rows=[1] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE2 | value='0.761' | fill=00000000 | rows=[1] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF2 | value='0.116' | fill=00000000 | rows=[1] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG2 | value='0.652' | fill=00000000 | rows=[1] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH2 | value='0.483' | fill=00000000 | rows=[1] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI2 | value='0.949' | fill=00000000 | rows=[1] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ2 | value='0.363' | fill=00000000 | rows=[1] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK2 | value='0.466' | fill=00000000 | rows=[1] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL2 | value='0.944' | fill=00000000 | rows=[1] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM2 | value='0.389' | fill=00000000 | rows=[1] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell A3 | value='01M515' | fill=FF00B0F0 | rows=[2] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B3 | value='Lower East Side Preparatory High School' | fill=FF00B050 | rows=[2] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C3 | value='17.9' | fill=7 | rows=[2] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D3 | value='A' | fill=7 | rows=[2] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E3 | value='0.72' | fill=00000000 | rows=[2] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F3 | value='0.268' | fill=00000000 | rows=[2] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G3 | value='0.824' | fill=00000000 | rows=[2] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H3 | value='0.813' | fill=00000000 | rows=[2] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I3 | value='0.237' | fill=00000000 | rows=[2] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J3 | value='0.813' | fill=00000000 | rows=[2] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K3 | value='0.839' | fill=00000000 | rows=[2] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L3 | value='5.311' | fill=00000000 | rows=[2] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M3 | value='0.047' | fill=00000000 | rows=[2] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N3 | value='3.507' | fill=00000000 | rows=[2] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O3 | value='1' | fill=00000000 | rows=[2] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P3 | value='0.153' | fill=00000000 | rows=[2] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q3 | value='3.087' | fill=00000000 | rows=[2] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R3 | value='1' | fill=00000000 | rows=[2] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S3 | value='0.705' | fill=00000000 | rows=[2] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T3 | value='0.045' | fill=00000000 | rows=[2] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U3 | value='0.779' | fill=00000000 | rows=[2] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V3 | value='0.899' | fill=00000000 | rows=[2] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W3 | value='0.04' | fill=00000000 | rows=[2] | cols=[22] | col_header=False | row_header=False | metadata=False
